http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
United Microelectronics Corporation,12068
United Microelectronics Corporation,12068
聯華電子,12068
Urban Outfitters,25000
Urban Outfitters,25000
アーバン・アウトフィッターズ,25000
VZ Holding,708
VZ Holding,708
VZ Holding,708
Vanguard Animation,10
Vanguard Animation,10
Vanguard Films,10
Vanguard Animation,10
Vanguard Entertainment,50
Vanguard Health Systems,36800
Venture Stores,10000
Viacom,10580
فياكوم,10580
Viacom,10580
Viacom,10580
Viacom,10580
Viacom,10580
バイアコム,10580
Viacom,10580
Viacom,10580
Viacom,10580
Viacom,10580
維亞康姆,10580
Viking Air,575
Viking Air,575
バイキング・エア,575
Viking Air,575
維京航空 (加拿大),575
Viking Line,2735
Viking Line,2735
Viking Line,2735
Viking Line,2735
ヴァイキングライン,2735
Viking Line,2735
Viking Line,2735
维京号邮轮,2735
Villeroy & Boch,7400
Villeroy & Boch,7400
Villeroy & Boch,7400
Villeroy & Boch,7400
Villeroy & Boch,7400
ビレロイ&ボッホ,7400
Villeroy & Boch,7400
Villeroy & Boch,10200
Villeroy & Boch,10200
Villeroy & Boch,10200
Villeroy & Boch,10200
Villeroy & Boch,10200
ビレロイ&ボッホ,10200
Villeroy & Boch,10200
Vinci SA,183320
Vinci (Unternehmen),183320
Vinci (empresa),183320
Vinci (entreprise),183320
Vinci (azienda),183320
VINCI,183320
ヴァンシ,183320
Vinci (przedsiębiorstwo),183320
Vinci (construção),183320
Vinci,183320
Vojvođanska banka,1733
Vojvođanska banka,1733
Volksbank Gruppe,4400
Volksbank,4400
Volksbank,4400
Volksbank,4400
Volksbank,4400
Volksbank Gruppe,159750
Volksbank,159750
Volksbank,159750
Volksbank,159750
Volksbank,159750
WLS Stamping,120
Warner Music Group,3550
Warner Music Group,3550
Warner Music Group,3550
Warner Music Group,3550
Warner Music Group,3550
ワーナー・ミュージック・グループ,3550
Warner Music Group,3550
Warner Music Group,3550
Warner Music Group,3550
Warner Music Group,3550
華納音樂集團,3550
Washington Mutual,49403
واشنطن ميوتشوال,49403
Washington Mutual,49403
Washington Mutual,49403
Washington Mutual,49403
ワシントン・ミューチュアル,49403
Washington Mutual,49403
Washington Mutual,49403
Washington Mutual,49403
華盛頓互惠,49403
Waste Control Specialists,155
Wells Fargo,265200
ولز فارجو,265200
Wells Fargo,265200
Wells Fargo,265200
Wells Fargo,265200
Wells Fargo,265200
ウェルズ・ファーゴ,265200
Wells Fargo,265200
Wells Fargo,265200
Wells Fargo,265200
Wells Fargo,265200
富国银行集团,265200
WestJet,14211
Westjet Airlines,14211
WestJet,14211
WestJet Airlines,14211
WestJet,14211
ウエストジェット航空,14211
WestJet,14211
WestJet,14211
WestJet,14211
WestJet,14211
西捷航空,14211
Western Digital,76449
ويسترن ديجيتال,76449
Western Digital,76449
Western Digital,76449
Western Digital,76449
Western Digital,76449
ウェスタン・デジタル,76449
Western Digital,76449
Western Digital,76449
Western Digital,76449
Western Digital,76449
威騰電子,76449
Western Union,7000
ويسترن يونيون,7000
Western Union,7000
Western Union,7000
Western Union,7000
Western Union,7000
ウエスタンユニオン,7000
Western Union (bedrijf),7000
Western Union,7000
Western Union,7000
Western Union (companhia),7000
西联汇款,7000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
ワールプール・コーポレーション,97000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
Whirlpool Corporation,97000
惠而浦,97000
Wikidot,4
Wikidot,4
Winnebago Industries,2850
Winnebago Industries,2850
沃倫貝格工業,2850
Winpak,1671
Wizet,100
Wizet,100
Wizet,100
Wizet,100
Wolseley plc,39000
Wolseley (Unternehmen),39000
Wolseley,39000
Wyndham Vacation Resorts Asia Pacific,1500
Wyndham Worldwide,33200
Wyndham Worldwide,33200
Wyndham Worldwide,33200
Wyndham Worldwide,33200
ウィンダムワールドワイド,33200
Wyndham Worldwide,33200
XL Axiata,2021
XL Axiata,2021
XL Axiata,2021
XO Communications,3000
Xo Communications,3000
Xero,1450
Xero (software),1450
Yamato Un’yu,169836
Yamato Transport,169836
Yamato Transport,169836
ヤマト運輸,169836
يامازاكي مازاك,7480
Yamazaki Mazak,7480
ヤマザキマザック,7480
Yamazaki Mazak Corporation,7480
Yamazaki Mazak,7480
يارو,3000
Yarrow Shipbuilders,3000
Yarrow Shipbuilders,3000
Yarrow Shipbuilders,3000
Yarrow Shipbuilders,3000
Yarrow Shipbuilders,3000
ヤーロウ・シップビルダーズ,3000
Yarrow Shipbuilders,3000
Yarrow Shipbuilders,3000
Yola (webhost),76
Yorkshire Building Society,3600
Groupe Yves Rocher,13500
Yves Rocher (company),13500
Yves Rocher (entreprise),13500
Yves Rocher,13500
Yves Rocher (koncern),13500
Yves Rocher,13500
Yves Rocher,13500
伊夫·黎雪 (公司),13500
Zastava Arms,2189
Zastava (Waffenfabrik),2189
Zastava Arms,2189
Zastava Arms,2189
Zastava Arms,2189
Застава Оружие,2189
Zastava Trucks,613
Zastava Kamioni,613
Zastava Kamioni,613
Zastava special cars,138
Zero Emission Resource Organisation,9
Zodiac Aerospace,30000
Zodiac Aerospace,30000
Groupe Zodiac,30000
Zodiac Aerospace,30000
ゾディアック・エアロスペース,30000
Zoom Video Communications,70
AAR Corp,6700
American Electric Power,18710
American Electric Power,18710
American Electric Power,18710
American Electric Power,18710
Anglesey Aluminium,540
BAE Systems Inc.,52000
BAE Systems Inc.,52000
Banca Monte dei Paschi di Siena,25731
Banca Monte dei Paschi di Siena,25731
Monte dei Paschi di Siena,25731
Monte dei Paschi di Siena,25731
Banca Monte dei Paschi di Siena,25731
モンテ・デイ・パスキ・ディ・シエナ銀行,25731
Monte dei Paschi di Siena,25731
Monte dei Paschi di Siena,25731
Monte dei Paschi di Siena,25731
Monte dei Paschi di Siena,25731
بايو-راد,7800
Bio-Rad Laboratories,7800
BioRad,7800
Boston Scientific,24000
Boston Scientific,24000
Boston Scientific,24000
Boston Scientific,24000
Boston Scientific,24000
Boston Scientific,24000
Brocade Communications Systems,4712
Brocade Communications Systems,4712
ブロケード コミュニケーションズ システムズ,4712
Brocade Communications Systems,4712
Brocade Communications Systems,4712
Bugatti Automobiles,73
Bugatti Automobiles,73
Bugatti Automobiles SAS,73
ブガッティ・オトモビル,73
Bugatti Automobiles,73
Burgeranch,1500
Burgeranch,1500
Burgeranch,1500
Burger Ranch,1500
Burgeranch,1500
CMA CGM,20000
CMA CGM,20000
CMA CGM,20000
Compagnie maritime d'affrètement - Compagnie générale maritime,20000
CMA CGM,20000
CMA CGM,20000
CMA CGM,20000
CMA CGM,20000
法国达飞海运集团,20000
COSI Columbus,200
سيلكوم,7254
Cellcom (Israel),7254
Cellcom Israel,7254
Cellcom Israel,7254
Cellcom,7254
Cellcom,7254
Chartered Semiconductor Manufacturing,5125
Chartered Semiconductor Manufacturing,5125
City Brewing Company,500
City Brewing Company,500
DNB ASA,11047
DNB ASA,11047
DnB NOR,11047
DnB NOR,11047
DNB (ノルウェーの企業),11047
DnB NOR,11047
DeCODE genetics,190
DeCODE Genetics,190
DeCODE Genetics,190
E-Trade,3421
E-Trade,3421
E-Trade,3421
イー・トレード,3421
E-Trade,3421
إي أيه كندا,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA Canada,1300
EA加拿大,1300
East African Development Bank,78
Elektrit,1100
Elektrit,1100
Euro Disney S.C.A.,14064
Euro Disney,14064
Euro Disney (azienda),14064
ユーロディズニーSCA,14064
Euro Disney S.C.A.,14064
FANUC,5469
Fanuc,5469
FANUC,5469
FANUC,5469
FANUC,5469
ファナック,5469
FANUC,5469
FANUC,5469
FANUC,5469
发那科,5469
Fore River Shipyard,1000
Fore River Shipyard,1000
Chantier naval Fore River de Quincy,1000
Fore River Shipyard,1000
フォアリバー造船所,1000
Fore River Shipyard,1000
Fore River Shipyard,1000
Fore River Shipyard,1000
福尔河造船厂,1000
Fortnum & Mason,5000
Fortnum & Mason,5000
Fortnum & Mason,5000
Fortnum & Mason,5000
フォートナム&メイソン,5000
Fortnum & Mason,5000
福南梅森,5000
Fábrica Argentina de Aviones,1600
Fábrica Argentina de Aviones,1600
Fábrica Argentina de Aviones,1600
Fábrica Argentina de Aviones,1600
FAdeA,1600
FAdeA,1600
Gedeon Richter,11103
Gedeon Richter Ltd.,11103
Richter Gedeon Nyrt,11103
Gedeon Richter,11103
Govan Shipbuilders,6000
Govan Shipbuilders,6000
قروب إيروسبيس,250
Grob Aircraft,250
Grob Aircraft,250
Grob Aircraft,250
Grob Aerospace,250
Guittard Chocolate Company,240
Harpo Productions,12554
Harpo Productions,12554
Harpo Productions,12554
Harpo Studios,12554
Hermès (Unternehmen),11718
Hermès,11718
Hermès,11718
Hermès International,11718
Hermès,11718
エルメス,11718
Hermès,11718
Hermès,11718
Hermès,11718
愛馬仕,11718
هينو للسيارات,25820
Hino Jidōsha,25820
Hino Motors,25820
Hino Motors,25820
Hino Motors,25820
Hino Motors,25820
日野自動車,25820
Hino Motors,25820
Hino Motors,25820
Hino Motors,25820
日野汽车,25820
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
ホヴァルツヴェルケ＝ドイツ造船,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Howaldtswerke-Deutsche Werft,2400
Hyundai Motor Manufacturing Alabama,3000
Hyundai Motor Manufacturing Alabama,3000
Intuit,7700
Intuit,7700
Intuit,7700
Intuit,7700
Intuit,7700
Intuit,7700
شركة مشاريع الكويت القابضة,12000
KIPCO,12000
كيوكا,12102
KUKA AG,12102
KUKA,12102
KUKA,12102
KUKA,12102
KUKA,12102
クーカ,12102
KUKA,12102
KUKA,12102
KUKA,12102
KUKA Roboter,12102
库卡,12102
Kansai Telecasting Corporation,570
Kansai Telecasting Corporation,570
関西テレビ放送,570
關西電視台,570
Kimball International,3000
Kimball International,3000
Mainichi Broadcasting System,650
ماينيتشي برادكاستنغ سيستم,650
Mainichi Hōsō,650
Mainichi Broadcasting System,650
Mainichi Broadcasting System,650
Mainichi Broadcasting System,650
毎日放送,650
Mainichi Broadcasting System,650
每日放送,650
MapInfo Corporation,940
Mercedes-Benz U.S. International,4000
Mercedes-Benz U.S. International,4000
Mercedes-Benz Tuscaloosa,4000
Meyer Werft,5150
Meyer Werft,5150
Meyer Werft,5150
Meyer Werft,5150
Meyer Werft,5150
マイヤー・ヴェルフト,5150
Meyer Werft,5150
Meyer Werft,5150
Meyer Werft,5150
Meyer Werft,5150
Miele,18
Miele,18
Miele,18
Miele (azienda),18
ミーレ,18
Miele,18
Miele,18
Miele,18
Miele,18
Nationwide Mutual Insurance Company,34000
New Belgium Brewing Company,783
Nexen,3000
Nexen,3000
Nexen,3000
尼克森公司,3000
طيران نيكي,800
Niki Luftfahrt,800
Niki (airline),800
Niki,800
Niki,800
Niki (azienda),800
ニキ航空,800
Niki (luchtvaartmaatschappij),800
Niki,800
Niki (companhia aérea),800
Niki,800
尼基航空,800
Norges Bank,590
Norges Bank,590
Banco de Noruega,590
Banque centrale de Norvège,590
Banca centrale della Norvegia,590
ノルウェー中央銀行,590
Norges Bank,590
Norges Bank,590
Норвежский банк,590
挪威銀行,590
Old Dutch Foods,1000
Old Dutch Foods,1000
Old Dutch Foods,1000
Pan Asia Technical Automotive Center,2000
泛亚汽车技术中心,2000
Petrof,1000
Petrof,1000
Petrof,1000
Petrof,1000
Petrof,1000
Petrof,1000
Planar Systems,456
平達科技,456
بوب كاب (شركة),400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
PopCap Games,400
寶開遊戲,400
Roke Manor Research,475
Roke Manor Research Limited,475
Schering AG,26000
شيرينغ أيه جي,26000
Schering AG,26000
Schering AG,26000
Schering,26000
Schering,26000
Schering,26000
Schering,26000
Scottish Widows,3500
Scottish Widows,3500
蘇格蘭寡婦,3500
Selex ES,16000
سيليكس جاليليو,16000
Selex ES,16000
مؤسسة البحث الجنوبية الغربية,2797
Southwest Research Institute,2797
Southwest Research Institute,2797
Instituto de Investigación del Suroeste,2797
Southwest Research Institute,2797
Southwest Research Institute,2797
美国西南研究院,2797
SureFire,500
Surefire,500
SureFire,500
シュアファイア,500
SureFire,500
Surrey Satellite Technology,450
Surrey Satellite Technology,450
Surrey Satellite Technology,450
Surrey Satellite Technology,450
Tallink,6835
Tallink,6835
Tallink,6835
Tallink,6835
タリンク,6835
Tallink,6835
Tallink,6835
The Great-West Life Assurance Company,18400
Great-West,18400
ليغو غروب,13974
Lego,13974
The Lego Group,13974
LEGO,13974
LEGO,13974
The Lego Group,13974
レゴ,13974
LEGO Group,13974
Lego,13974
LEGO Group,13974
Lego Group,13974
樂高集團,13974
Toei Company,311
شركة توي,311
Tōei,311
Toei Company,311
Toei Company,311
Toei Company,311
東映,311
Toei Company,311
Toei Company,311
Toei Company,311
Toei,311
東映,311
Tony Packo's Cafe,190
Toyota Motor Manufacturing Alabama,1100
Toyota Peugeot Citroën Automobile,3200
Toyota Peugeot Citroën Automobile Czech,3200
Usine TPCA de Kolin,3200
Toyota Peugeot Citroën Automobile,3200
トヨタ・プジョー・シトロエン・オートモービル,3200
Toyota Peugeot Citroën Automobile,3200
Toyota Peugeot Citroën Automobile Czech,3200
Toyota Peugeot Citroën Automobile Czech,3200
Veikkaus,364
Vienna Insurance Group,22995
Vienna Insurance Group,22995
Vienna Insurance Group,22995
Vienna Insurance Group,22995
Vienna Insurance Group,22995
Westmalle Brewery,22
Westmalle (Bier),22
Westmalle (cerveza),22
Westmalle (bière),22
Westmalle,22
Westmalle (bier),22
ウェストマール,22
Westmalle,22
維思馬力啤酒,22
Ya Kun Kaya Toast,300
亚坤,300
Yara International,12883
Yara International,12883
Yara International,12883
Yara,12883
Yara International,12883
ヤラ・インターナショナル,12883
Yara International,12883
Yara,12883
China Airlines,11154
الخطوط الجوية الصينية,11154
China Airlines,11154
China Airlines,11154
China Airlines,11154
China Airlines,11154
チャイナエアライン,11154
China Airlines,11154
China Airlines,11154
China Airlines,11154
China Airlines,11154
中華航空,11154
Matra Marconi Space,1100
Matra Marconi Space,1100
Alexander Forbes Group Holdings,3912
Bharti Airtel,24868
Bharti Airtel,24868
Bharti Airtel,24868
Bharti Airtel,24868
バーティ・エアテル,24868
CNH Industrial,64391
CNH Industrial,64391
CNH Industrial,64391
CNH Industrial,64391
CNHインダストリアル,64391
CNH Industrial,64391
Institute for Clinical Evaluative Sciences,400
Nali Sauce,70
Reinsurance Group of America,2201
Reinsurance Group of America,2201
Reinsurance Group of America,2201
Salaam Somali Bank,300
Tengelmann (Unternehmen),72714
Tengelmann,72714
Tengelmann Group,72714
Tengelmann Group,72714
ACTS Retirement-Life Communities,6200
AET (company),2600
AXS (ticket merchant),65
Acquia,800
Apco Aviation,60
Arrowhead Game Studios,25
Article One Partners,15
Asia Pacific Airlines (PNG),42
Asia Pacific Airlines (Papua-Neuguinea),42
Avant (company),700
Banco Occidental de Descuento,6993
Banco Occidental de Descuento,6993
Banco Occidental de Descuento,6993
Briscoe Group,1500
Charter Communications,90000
شارتر للإتصالات,90000
Charter Communications,90000
Charter Communications,90000
Charter Communications,90000
China International Water & Electric Corporation,20000
Country Road,10001
Country Road,10001
Country Road (アパレル),10001
Crossrail Benelux,31
CrossRail Benelux,31
Crossrail Benelux,31
Dongfeng Motor,161377
Dongfeng Motor,161377
Dongfeng Motor Corporation,161377
Dongfeng Motor Corporation,161377
Dongfeng Motor,161377
東風汽車,161377
Dongfeng Motor Corporation,161377
Dongfeng Motor,161377
Dongfeng Motor Corporation,161377
Dongfeng,161377
东风汽车公司,161377
Endurance International Group,2016
Endurance International Group,2016
Endurance International Group,2500
Endurance International Group,2500
Energetický a Průmyslový Holding,10860
Energetický a průmyslový holding,10860
EPH (entreprise),10860
Energetický a průmyslový holding,10860
Energetický a průmyslový holding,10860
Energetický a průmyslový holding,10860
Ex Libris (Schweizer Unternehmen),364
Ex Libris (bookshop),364
Ex Libris Group,500
Ex Libris Group,500
Fairhurst (company),500
Fidelity National Financial,19500
Fidelity Southern Corporation,1117
Focal JMlab,200
Focal JMlab,200
Focal-JMLab,200
Focal-JMLab,200
Focal-JMLab,200
Forum Media Group,970
Forum Media Group,970
福兰媒体集团,970
Forum Media Group,970
Fuze (company),700
广电运通,4000
GRG Banking,4000
Galápagos NV,400
Getronics,5000
Gimlet Media,60
Graco,3100
Graco (fluid handling),3100
HSBC Bank (Brazil),28000
Banco HSBC (Brasil),28000
HSBC Bank (China) Company Limited,5500
HSBC Bank (China),5500
HSBC銀行 (中華人民共和国),5500
滙豐中國,5500
HSBC Bank (Europe),85000
英國滙豐銀行,85000
HSBC Bank Armenia,366
HSBC Bank India,32000
HSBC Bank Malaysia,5000
馬來西亞滙豐銀行,5000
HSBC Bank USA,43000
美國滙豐銀行,43000
HTK Ltd,40
Hearts on Fire (company),150
Hima Cement Limited,700
IDEA (supermarkets),3526
Industrial Bio-Test Laboratories,350
Industrias Kaiser Argentina,8500
Industrias Kaiser Argentina,8500
Industrias Kaiser Argentina,8500
Industrias Kaiser Argentina,8500
インドゥストリアス・カイゼル・アルヘンティーナ,8500
Industrias Kaiser Argentina,8500
Industrias Kaiser Argentina,8500
Isotope 244,1
James Pascoe Group,11000
Jeno's Pizza (Colombia),1000
Jeno's Pizza (Colombia),1000
Julius Meinl,550
Julius Meinl (azienda),550
Julius Meinl,550
KEMET Corporation,9225
KEMET Corporation,9225
KEPCO E&C,2336
Ladbrokes,14700
Ladbrokes,14700
Ladbrokes,14700
Ladbrokes,14700
Ladbrokes,14700
立博,14700
Latitude Group,100
Lazard,2610
Lazard,2610
Lazard,2610
Lazard,2610
ラザード,2610
Lazard,2610
Linx (railway company),170
Linx AB,170
Lishan Bus,1200
LucasVarity,55000
Lucas Industries,92000
Lucas Industries,92000
Lucas Automotive,92000
Lucas Industries,92000
Lucas Industries,92000
Midwinter Pottery,700
Mobility Carsharing,186
Mobility CarSharing,186
Mobility Carsharing,186
ネイトロボティクス,65
Neato Robotics,65
Neato Robotics,65
Nets Group,830
Nets Group,2698
NextGen Healthcare Information Systems,1500
OPI Products,500
OPI Products,500
Oink (payment service),40
PECO-InspX,500
Parisoma (company),9
Pilotfish (company),40
レッド・ライオン・ホテル,1783
Red Lion Hotels Corporation,1783
Seamless (company),300
Segal McCambridge Singer & Mahoney,350
TGT Oil and Gas Services,300
TGT Oil and Gas Services,300
Tops Friendly Markets,16000
Tyndale House,250
Tyndale House,250
Viki,100
Viki (ウェブサイト),100
Viki (website),100
WolgaTelekom,50000
VolgaTelecom,50000
VolgaTelecom,50000
ВолгаТелеком,50000
Wiggle,0
Wiggle Ltd,0
Wiggle,0
Wiggle,0
Wiggle,0
威骑,0
Wiggle Ltd,0
Witherby Seamanship,35
Astarsa,1500
Astarsa,1500
Astarsa,1500
Azaleos,216
Nationalbank der Republik Usbekistan,9191
ウズベキスタン国立銀行,9191
Национальный банк Узбекистана,9191
National Bank of Uzbekistan,9191
Diários Associados,4647
Diários Associados,4647
Energizer,5500
Energizer Holdings,5500
Energizer,5500
Energizer,5500
Energizer Holdings,5500
エナジャイザー,5500
Energizer,5500
Energizer,5500
Energizer,5500
劲量,5500
Momart,131
Nissin Foods,7505
Nissin Foods,7505
Nissin Foods,7505
Nissin Foods,7505
日清食品,7505
Nissin,7505
日清食品,7505
Perodua,10000
Perodua,10000
Perodua,10000
Perodua,10000
Perodua,10000
プロドゥア,10000
Perodua,10000
Perodua,10000
Pilgrim's Pride,35700
Pilgrim's Pride,35700
Pilgrim's Pride,35700
Tata Steel,79647
Tata Steel,79647
Tata Steel,79647
Tata Steel,79647
タタ・スチール,79647
Tata Steel,79647
塔塔鋼鐵,79647
United Supermarkets,11000
Bell Punch,2000
Coca-Cola Bottling Company of Cape Cod,85
Facepunch Studios,25
Facepunch Studios,25
Facepunch Studios,25
Facepunch Studios,25
Facepunch Studios,25
Politico,300
بوليتيكو,300
Politico,300
Politico (periódico),300
Politico,300
Politico (quotidiano),300
ポリティコ,300
Politico (jornal),300
البنك السعودي الفرنسي,2783
Banque Saudi Fransi,2783
Banque Saudi Fransi,2783
بوميس,10
Bomis,10
Bomis,10
Bomis,10
Bomis,10
Bomis,10
Bomis (website),10
Bomis (spółka internetowa),10
Bomis,10
Bomis,10
Bomis,10
Bomis,10
دو (شركة اتصالات),2000
Emirates Integrated Telecommunications Company,2000
Du (company),2000
ميتوتويو,5107
Mitutoyo,5107
ミツトヨ,5107
Mitutoyo,5107
بتروفاك,20000
Petrofac,20000
Petrofac,20000
Petrofac,20000
Petrofac,20000
Amedei,33
Amedei,33
Amedei,33
アメデイ,33
Asbestos Corporation Limited,2000
Attock Group of Companies,10000
Broadcom Limited,8500
博通有限,8500
CenterTelekom,31517
CenterTelecom,31517
CenterTelecom,31517
中央テレコム,31517
ЦентрТелеком,31517
Cheshire Building Society,400
Directline holidays,50
ERNI Electronics,650
ERNI Electronics,650
Eesti Energia,7400
Eesti Energia,7400
Eesti Energia,7400
Eesti Energia,7400
Eesti Energia,7400
Eesti Energia,7400
Electricity Generating Authority of Thailand,22955
Electricity Generating Authority of Thailand,22955
タイ王国発電公社,22955
Fellesbanken,661
Glencore,110378
Glencore,110378
Glencore,110378
Glencore,110378
Glencore,110378
グレンコア,110378
Glencore,110378
Glencore,110378
Glencore,110378
Glencore International,110378
嘉能可,110378
GlobalLogic,11000
Grand Metropolitan,115000
Grand Metropolitan,115000
Haiku Studios,11
Kemper Direct,650
Latvijas Gāze,1336
Latvijas Gāze,1336
Latvijas Gāze,1336
London Brick Company,200
Masonite International,9500
MedicAlert,130
Morris Air,2000
Morris Air,2000
Morris Air,2000
OGK-3,6000
OGK-3,6000
OGK-3,6000
OGK-3,6000
OGK-3,6000
Оптовая генерирующая компания № 3,6000
Realogy,11400
Trafigura,5326
Trafigura,5326
Trafigura,5326
Trafigura,5326
Trafigura,5326
Williams Lea,11500
Wintershall,2200
Wintershall,2200
Wintershall,2200
Wintershall,2200
Wintershall,2200
Wintershall,2200
Altendorf GmbH,400
American Woodmark,5070
Campbell Ewald,650
سيفالون,3726
Cephalon (Unternehmen),3726
Cephalon,3726
Cephalon,3726
CING,29
Cing,29
Cing,29
Cing,29
Cing (entreprise),29
シング (企業),29
Cing,29
Domino's Pizza Enterprises,26000
Dubek,300
Equistone Partners Europe,45
Equistone Partners Europe,45
Exxaro,7290
Farmers Bank of China,2339
中国農民銀行,2339
中國農民銀行,2339
GE Consumer & Industrial,12000
GE Consumer & Industrial,12000
GE Consumer & Industrial,12000
Ingenico,6000
Ingenico,6000
Johnson Financial Group,1100
Network 18,7500
Oliver Wyman,4000
Oliver Wyman,4000
Oliver Wyman,4000
P.A. Semi,150
P.A. Semi,150
P.A. Semi,150
P.A. Semi,150
P.A. Semi,150
Page 44,60
Page 44 Studios,60
Page 44 Studios,60
Raiffeisen Bank (Serbia),1778
Metallwarenfabrik Marktoberdorf,150
Rösle,150
Sageview Capital,20
Save Mart Supermarkets,16000
Scient,1180
StudiVZ,12
EstudiLN,12
StudiVZ,12
StudiLN,12
StudentIX,12
StudiVZ,12
StudiVZ,12
Swagelok,4800
Swagelok,4800
スウェージロック,4800
世伟洛克公司,4800
Yellow Media,3400
Yellow Pages Limited,3400
Groupe Pages Jaunes,3400
Intertype Corporation,750
Intertype Corporation,750
Nobina,7547
Nobina,7603
Do & Co,8683
Do & Co,8683
Franz Haniel & Cie.,50
Franz Haniel & Cie.,50
Franz Haniel & Cie.,50
Franz Haniel & Cie.,50
HSBC Guyerzeller Bank,360
HSBC Guyerzeller Bank,360
Patni Computer Systems,31453
アイゲート,31453
IGATE,31453
Indo-Zambia Bank,260
Indo-Zambia Bank Limited,260
Mopani Copper Mines,15500
Mopani Copper Mines,15500
Samvardhana Motherson Peguform,10000
Samvardhana Motherson Peguform,10000
StayFriends,100
StayFriends.de,100
Boston Medical Group,150
Boston Medical Group,150
IndiePub,15
Zoo Games,15
IndiePub,15
Belmont Glass Company,350
Block Drug,3000
"Blyth, Eastman Dillon & Co.",700
Celebrity Sports Center,169
Communications Corporation of America,345
Finansbank,13000
Finansbank,13000
Gemalto M2M,225
Harold's,624
Hudson's Bay Trading Company,70000
Knetwit,17
Lyon & Lyon,250
Manchester Liners,2150
Manchester Liners,2150
Novosti a.d.,446
Odersun,320
PBworks,30
PBworks,30
Signature BioScience,100
泰林無線電行,260
Tai Lin Radio Service,260
Velodyne Inc.,89
Wilderness Journeys,6
Wilderness Scotland,14
Wilderness Scotland,30
WuXi PharmaTech,6817
AOL,5600
إيه أو إل,5600
AOL,5600
AOL,5600
America Online,5600
AOL,5600
AOL,5600
AOL,5600
AOL,5600
AOL,5600
AOL,5600
美国在线,5600
Adobe Systems,14154
أدوبي سيستمز,14154
Adobe Systems,14154
Adobe Systems Incorporated,14154
Adobe Systems,14154
Adobe Systems,14154
アドビシステムズ,14154
Adobe Systems,14154
Adobe Systems,14154
Adobe Systems,14154
Adobe Systems,14154
Adobe Systems,14154
Advanced Micro Devices,8099
أدفانسد مايكرو دفايسز,8099
AMD,8099
Advanced Micro Devices,8099
Advanced Micro Devices,8099
Advanced Micro Devices,8099
アドバンスト・マイクロ・デバイセズ,8099
Advanced Micro Devices,8099
Advanced Micro Devices,8099
AMD,8099
Advanced Micro Devices,8099
超威半导体,8099
American Airlines,113300
الخطوط الجوية الأمريكية,113300
American Airlines,113300
American Airlines,113300
American Airlines,113300
American Airlines,113300
アメリカン航空,113300
American Airlines,113300
American Airlines,113300
American Airlines,113300
American Airlines,113300
美國航空,113300
American Media (publisher),3160
American Media,3160
Amway,21000
Amway,21000
Amway,21000
Amway,21000
Amway,21000
Amway,21000
アムウェイ,21000
Amway,21000
Amway,21000
Amway,21000
安利,21000
Aon (company),72000
شركة أي أو أن للتأمين,72000
Aon plc,72000
Aon,72000
Aon (entreprise),72000
Aon Plc,72000
エーオン,72000
Aon Corporation,72000
Aon (empresa),72000
怡安集团,72000
Apple Inc.,115000
أبل,115000
Apple,115000
Apple,115000
Apple,115000
Apple,115000
アップル (企業),115000
Apple Inc.,115000
Apple Inc.,115000
Apple,115000
Apple,115000
蘋果公司,115000
Arianespace,321
أريان سبيس,321
Arianespace,321
Arianespace,321
Arianespace,321
Arianespace SA,321
アリアンスペース,321
Arianespace,321
Arianespace,321
Arianespace,321
Arianespace,321
Aston Martin,1250
آستون مارتن,1250
Aston Martin,1250
Aston Martin,1250
Aston Martin,1250
Aston Martin,1250
アストンマーティン,1250
Aston Martin,1250
Aston Martin,1250
Aston Martin,1250
Aston Martin,1250
阿斯顿·马丁,1250
Audi,84435
أودي,84435
Audi,84435
Audi,84435
Audi,84435
Audi,84435
アウディ,84435
Audi,84435
Audi,84435
Audi,84435
Audi,84435
奥迪,84435
BMW,122244
بي إم دبليو,122244
BMW,122244
BMW,122244
Bayerische Motoren Werke,122244
BMW,122244
BMW,122244
BMW,122244
BMW,122244
BMW,122244
BMW,122244
BMW,122244
BT Group,88500
مجموعة بي تي,88500
BT Group,88500
BT Group,88500
BT Group,88500
BT Group,88500
BT Group,88500
BTグループ,88500
BT Group,88500
BT Group,88500
BT Group,88500
英國電信,88500
Bentley,3600
بنتلي,3600
Bentley,3600
Bentley (automóviles),3600
Bentley Motors,3600
Bentley,3600
ベントレー,3600
Bentley (automerk),3600
Bentley,3600
Bentley,3600
Bentley Motors,3600
