http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
"Bartholomew County, Indiana",1.05389e+09
Bartholomew County,1.05389e+09
Condado de Bartholomew,1.05389e+09
Comté de Bartholomew,1.05389e+09
Contea di Bartholomew,1.05389e+09
バーソロミュー郡 (インディアナ州),1.05389e+09
Bartholomew County,1.05389e+09
Condado de Bartholomew,1.05389e+09
Hrabstwo Bartholomew,1.05389e+09
巴塞洛穋縣 (印地安納州),1.05389e+09
"Бартоломью (округ, Индиана)",1.05389e+09
"Barton County, Missouri",1.53327e+09
مقاطعة بارتون (ميزوري),1.53327e+09
Barton County (Missouri),1.53327e+09
Condado de Barton (Misuri),1.53327e+09
Comté de Barton (Missouri),1.53327e+09
Contea di Barton (Missouri),1.53327e+09
バートン郡 (ミズーリ州),1.53327e+09
Barton County (Missouri),1.53327e+09
Hrabstwo Barton (Missouri),1.53327e+09
Condado de Barton,1.53327e+09
"Бартон (округ, Миссури)",1.53327e+09
巴頓縣 (密蘇里州),1.53327e+09
"Bartow County, Georgia",1.19139e+09
مقاطعة بارتو (جورجيا),1.19139e+09
Bartow County,1.19139e+09
Condado de Bartow,1.19139e+09
Comté de Bartow,1.19139e+09
Contea di Bartow,1.19139e+09
バートウ郡 (ジョージア州),1.19139e+09
Bartow County,1.19139e+09
Hrabstwo Bartow,1.19139e+09
Condado de Bartow,1.19139e+09
"Бартоу (округ, Джорджия)",1.19139e+09
巴托縣 (喬治亞州),1.19139e+09
"Bastrop County, Texas",2.29991e+09
مقاطعة باستروب (تكساس),2.29991e+09
Bastrop County,2.29991e+09
Condado de Bastrop,2.29991e+09
Comté de Bastrop,2.29991e+09
Contea di Bastrop,2.29991e+09
バストロップ郡 (テキサス州),2.29991e+09
Bastrop County,2.29991e+09
Hrabstwo Bastrop,2.29991e+09
Condado de Bastrop,2.29991e+09
"Бастроп (округ, Техас)",2.29991e+09
巴斯特羅普縣,2.29991e+09
"Bates County, Missouri",2.16782e+09
مقاطعة بيتز (ميزوري),2.16782e+09
Bates County,2.16782e+09
Condado de Bates,2.16782e+09
Comté de Bates,2.16782e+09
Contea di Bates,2.16782e+09
ベイツ郡 (ミズーリ州),2.16782e+09
Bates County,2.16782e+09
Hrabstwo Bates,2.16782e+09
Condado de Bates,2.16782e+09
"Бэйтс (округ, Миссури)",2.16782e+09
貝茨縣 (密蘇里州),2.16782e+09
"Bath County, Kentucky",7.22607e+08
مقاطعة باث (كنتاكي),7.22607e+08
Bath County (Kentucky),7.22607e+08
Condado de Bath (Kentucky),7.22607e+08
Comté de Bath (Kentucky),7.22607e+08
Contea di Bath (Kentucky),7.22607e+08
バス郡 (ケンタッキー州),7.22607e+08
Bath County (Kentucky),7.22607e+08
Hrabstwo Bath (Kentucky),7.22607e+08
Condado de Bath (Kentucky),7.22607e+08
"Бат (округ, Кентукки)",7.22607e+08
巴斯縣 (肯塔基州),7.22607e+08
"Bath County, Virginia",1.3701e+09
مقاطعة باث (فيرجينيا),1.3701e+09
Bath County (Virginia),1.3701e+09
Condado de Bath (Virginia),1.3701e+09
Comté de Bath (Virginie),1.3701e+09
Contea di Bath (Virginia),1.3701e+09
Bath County (Virginia),1.3701e+09
バス郡 (バージニア州),1.3701e+09
Hrabstwo Bath (Wirginia),1.3701e+09
Condado de Bath (Virgínia),1.3701e+09
"Бат (округ, Виргиния)",1.3701e+09
巴斯縣 (維吉尼亞州),1.3701e+09
"Baxter County, Arkansas",1.43485e+09
مقاطعة باكستر (أركنساس),1.43485e+09
Baxter County,1.43485e+09
Condado de Baxter,1.43485e+09
Comté de Baxter,1.43485e+09
Contea di Baxter,1.43485e+09
バクスター郡 (アーカンソー州),1.43485e+09
Baxter County,1.43485e+09
Hrabstwo Baxter,1.43485e+09
Condado de Baxter,1.43485e+09
"Бакстер (округ, Арканзас)",1.43485e+09
巴克斯特縣 (阿肯色州),1.43485e+09
"Bay County, Florida",1.96321e+09
مقاطعة باي (فلوريدا),1.96321e+09
Bay County (Florida),1.96321e+09
Condado de Bay (Florida),1.96321e+09
Comté de Bay (Floride),1.96321e+09
Contea di Bay (Florida),1.96321e+09
ベイ郡 (フロリダ州),1.96321e+09
Bay County (Florida),1.96321e+09
Hrabstwo Bay (Floryda),1.96321e+09
Condado de Bay (Flórida),1.96321e+09
"Бей (округ, Флорида)",1.96321e+09
貝縣 (佛羅里達州),1.96321e+09
"Bay County, Michigan",1.14477e+09
مقاطعة باي (ميشيغان),1.14477e+09
Bay County (Michigan),1.14477e+09
Condado de Bay (Míchigan),1.14477e+09
Comté de Bay (Michigan),1.14477e+09
Contea di Bay (Michigan),1.14477e+09
ベイ郡 (ミシガン州),1.14477e+09
Bay County (Michigan),1.14477e+09
Hrabstwo Bay (Michigan),1.14477e+09
Condado de Bay (Michigan),1.14477e+09
貝縣 (密歇根州),1.14477e+09
"Бей (округ, Мичиган)",1.14477e+09
"Bayfield County, Wisconsin",3.828e+09
مقاطعة بايفيلد (ويسكونسن),3.828e+09
Bayfield County,3.828e+09
Condado de Bayfield,3.828e+09
Comté de Bayfield,3.828e+09
Contea di Bayfield,3.828e+09
ベイフィールド郡 (ウィスコンシン州),3.828e+09
Bayfield County,3.828e+09
Hrabstwo Bayfield,3.828e+09
Condado de Bayfield,3.828e+09
"Бейфилд (округ, Висконсин)",3.828e+09
貝菲縣 (威斯康辛州),3.828e+09
"Baylor County, Texas",2.24552e+09
مقاطعة بايلور (تكساس),2.24552e+09
Baylor County,2.24552e+09
Condado de Baylor,2.24552e+09
Comté de Baylor,2.24552e+09
Contea di Baylor,2.24552e+09
ベイラー郡 (テキサス州),2.24552e+09
Baylor County,2.24552e+09
Hrabstwo Baylor,2.24552e+09
Condado de Baylor,2.24552e+09
"Бейлор (округ, Техас)",2.24552e+09
貝勒縣 (德克薩斯州),2.24552e+09
"Beadle County, South Dakota",3.2608e+09
مقاطعة بيدل (داكوتا الجنوبية),3.2608e+09
Beadle County,3.2608e+09
Condado de Beadle,3.2608e+09
Comté de Beadle,3.2608e+09
Contea di Beadle,3.2608e+09
ビードル郡 (サウスダコタ州),3.2608e+09
Beadle County,3.2608e+09
Hrabstwo Beadle,3.2608e+09
Condado de Beadle,3.2608e+09
"Бидл (округ, Южная Дакота)",3.2608e+09
比德爾縣 (南達科他州),3.2608e+09
"Bear Lake County, Idaho",2.52524e+09
مقاطعة بير ليك (أيداهو),2.52524e+09
Bear Lake County,2.52524e+09
Condado de Bear Lake,2.52524e+09
Comté de Bear Lake,2.52524e+09
Contea di Bear Lake,2.52524e+09
ベアレイク郡 (アイダホ州),2.52524e+09
Bear Lake County,2.52524e+09
Hrabstwo Bear Lake,2.52524e+09
Condado de Bear Lake,2.52524e+09
"Бэр-Лейк (округ, Айдахо)",2.52524e+09
貝爾萊克縣 (愛達荷州),2.52524e+09
"Beaufort County, North Carolina",2.14192e+09
مقاطعة بوفورت (كارولاينا الشمالية),2.14192e+09
Beaufort County (North Carolina),2.14192e+09
Condado de Beaufort (Carolina del Norte),2.14192e+09
Comté de Beaufort (Caroline du Nord),2.14192e+09
Contea di Beaufort (Carolina del Nord),2.14192e+09
ボーフォート郡 (ノースカロライナ州),2.14192e+09
Beaufort County (North Carolina),2.14192e+09
Hrabstwo Beaufort (Karolina Północna),2.14192e+09
Condado de Beaufort (Carolina do Norte),2.14192e+09
"Бофорт (округ, Северная Каролина)",2.14192e+09
博福特縣 (北卡羅萊納州),2.14192e+09
"Beaufort County, South Carolina",1.49183e+09
Beaufort County (South Carolina),1.49183e+09
Condado de Beaufort (Carolina del Sur),1.49183e+09
Comté de Beaufort (Caroline du Sud),1.49183e+09
Contea di Beaufort (Carolina del Sud),1.49183e+09
ビューフォート郡 (サウスカロライナ州),1.49183e+09
Beaufort County (South Carolina),1.49183e+09
Hrabstwo Beaufort (Karolina Południowa),1.49183e+09
Condado de Beaufort (Carolina do Sul),1.49183e+09
博福特縣 (南卡羅萊納州),1.49183e+09
"Бофорт (округ, Южная Каролина)",1.49183e+09
"Beauregard Parish, Louisiana",2.99662e+09
مقاطعة بيوريغارد,2.99662e+09
Beauregard Parish,2.99662e+09
Parroquia de Beauregard,2.99662e+09
Paroisse de Beauregard,2.99662e+09
Parrocchia di Beauregard,2.99662e+09
ボーリガード郡 (ルイジアナ州),2.99662e+09
Beauregard Parish,2.99662e+09
Paróquia de Beauregard,2.99662e+09
Parafia Beauregard,2.99662e+09
波尔格堂区 (路易斯安那州),2.99662e+09
"Борегард (приход, Луизиана)",2.99662e+09
"Beaver County, Oklahoma",4.70083e+09
مقاطعة بيفر (أوكلاهوما),4.70083e+09
Beaver County (Oklahoma),4.70083e+09
Condado de Beaver (Oklahoma),4.70083e+09
Comté de Beaver (Oklahoma),4.70083e+09
Contea di Beaver (Oklahoma),4.70083e+09
ビーバー郡 (オクラホマ州),4.70083e+09
Beaver County (Oklahoma),4.70083e+09
Hrabstwo Beaver (Oklahoma),4.70083e+09
Condado de Beaver (Oklahoma),4.70083e+09
"Бивер (округ, Оклахома)",4.70083e+09
比佛縣 (奧克拉荷馬州),4.70083e+09
"Beaver County, Pennsylvania",1.12664e+09
مقاطعة بيفر (بنسيلفانيا),1.12664e+09
Beaver County (Pennsylvania),1.12664e+09
Condado de Beaver (Pensilvania),1.12664e+09
Comté de Beaver (Pennsylvanie),1.12664e+09
Contea di Beaver (Pennsylvania),1.12664e+09
Beaver County (Pennsylvania),1.12664e+09
ビーバー郡 (ペンシルベニア州),1.12664e+09
Hrabstwo Beaver (Pensylwania),1.12664e+09
Condado de Beaver (Pensilvânia),1.12664e+09
比佛縣 (賓夕法尼亞州),1.12664e+09
"Бивер (округ, Пенсильвания)",1.12664e+09
"Beaver County, Utah",6.70807e+09
مقاطعة بيفير (يوتا),6.70807e+09
Beaver County (Utah),6.70807e+09
Condado de Beaver (Utah),6.70807e+09
Comté de Beaver (Utah),6.70807e+09
Contea di Beaver (Utah),6.70807e+09
ビーバー郡 (ユタ州),6.70807e+09
Beaver County (Utah),6.70807e+09
Hrabstwo Beaver (Utah),6.70807e+09
Condado de Beaver (Utah),6.70807e+09
"Бивер (округ, Юта)",6.70807e+09
比佛縣 (猶他州),6.70807e+09
"Beaverhead County, Montana",1.43537e+10
مقاطعة بيفيرهيد (مونتانا),1.43537e+10
Beaverhead County,1.43537e+10
Condado de Beaverhead,1.43537e+10
Comté de Beaverhead,1.43537e+10
Contea di Beaverhead,1.43537e+10
ビーバーヘッド郡 (モンタナ州),1.43537e+10
Beaverhead County,1.43537e+10
Hrabstwo Beaverhead,1.43537e+10
Condado de Beaverhead,1.43537e+10
"Биверхед (округ, Монтана)",1.43537e+10
比弗黑德縣,1.43537e+10
"Becker County, Minnesota",3.40583e+09
مقاطعة بيكر (مينيسوتا),3.40583e+09
Becker County,3.40583e+09
Condado de Becker,3.40583e+09
Comté de Becker,3.40583e+09
Contea di Becker,3.40583e+09
ベッカー郡 (ミネソタ州),3.40583e+09
Becker County,3.40583e+09
Hrabstwo Becker,3.40583e+09
Condado de Becker,3.40583e+09
"Бекер (округ, Миннесота)",3.40583e+09
貝克縣 (明尼蘇達州),3.40583e+09
"Beckham County, Oklahoma",2.33617e+09
مقاطعة بيكهام (أوكلاهوما),2.33617e+09
Beckham County,2.33617e+09
Condado de Beckham,2.33617e+09
Comté de Beckham,2.33617e+09
Contea di Beckham,2.33617e+09
ベッカム郡 (オクラホマ州),2.33617e+09
Beckham County,2.33617e+09
Hrabstwo Beckham,2.33617e+09
Condado de Beckham,2.33617e+09
"Бекхэм (округ, Оклахома)",2.33617e+09
貝坎縣,2.33617e+09
"Bedford County, Pennsylvania",2.62107e+09
مقاطعة بيدفورد (بنسيلفانيا),2.62107e+09
Bedford County (Pennsylvania),2.62107e+09
Condado de Bedford (Pensilvania),2.62107e+09
Comté de Bedford (Pennsylvanie),2.62107e+09
Contea di Bedford (Pennsylvania),2.62107e+09
Bedford County (Pennsylvania),2.62107e+09
ベッドフォード郡 (ペンシルベニア州),2.62107e+09
Hrabstwo Bedford (Pensylwania),2.62107e+09
Condado de Bedford (Pensilvânia),2.62107e+09
"Бедфорд (округ, Пенсильвания)",2.62107e+09
貝德福縣 (賓夕法尼亞州),2.62107e+09
"Bedford County, Tennessee",1.22765e+09
مقاطعة بيدفورد (تينيسي),1.22765e+09
Bedford County (Tennessee),1.22765e+09
Condado de Bedford (Tennessee),1.22765e+09
Comté de Bedford (Tennessee),1.22765e+09
Contea di Bedford (Tennessee),1.22765e+09
ベッドフォード郡 (テネシー州),1.22765e+09
Bedford County (Tennessee),1.22765e+09
Hrabstwo Bedford (Tennessee),1.22765e+09
Condado de Bedford (Tennessee),1.22765e+09
"Бедфорд (округ, Теннесси)",1.22765e+09
貝德福縣 (田納西州),1.22765e+09
"Bedford County, Virginia",1.95026e+09
مقاطعة بيدفورد (فيرجينيا),1.95026e+09
Bedford County (Virginia),1.95026e+09
Condado de Bedford (Virginia),1.95026e+09
Comté de Bedford (Virginie),1.95026e+09
Contea di Bedford (Virginia),1.95026e+09
Bedford County (Virginia),1.95026e+09
ベッドフォード郡 (バージニア州),1.95026e+09
Hrabstwo Bedford (Wirginia),1.95026e+09
Condado de Bedford (Virgínia),1.95026e+09
"Бедфорд (округ, Виргиния)",1.95026e+09
貝德福縣 (維吉尼亞州),1.95026e+09
"Bee County, Texas",2.27919e+09
مقاطعة بي (تكساس),2.27919e+09
Bee County,2.27919e+09
Condado de Bee,2.27919e+09
Comté de Bee,2.27919e+09
Contea di Bee,2.27919e+09
ビー郡 (テキサス州),2.27919e+09
Bee County,2.27919e+09
Hrabstwo Bee,2.27919e+09
Condado de Bee,2.27919e+09
"Би (округ, Техас)",2.27919e+09
比縣 (德克薩斯州),2.27919e+09
"Belknap County, New Hampshire",1.036e+09
Belknap County,1.036e+09
Condado de Belknap,1.036e+09
Comté de Belknap,1.036e+09
Contea di Belknap,1.036e+09
ベルナップ郡 (ニューハンプシャー州),1.036e+09
Belknap County,1.036e+09
Hrabstwo Belknap,1.036e+09
Condado de Belknap,1.036e+09
"Белкнэп (округ, Нью-Гэмпшир)",1.036e+09
貝爾納普縣 (新罕布什爾州),1.036e+09
"Bell County, Kentucky",9.29806e+08
مقاطعة بيل (كنتاكي),9.29806e+08
Bell County (Kentucky),9.29806e+08
Bell County (Kentucky),9.29806e+08
Comté de Bell (Kentucky),9.29806e+08
Contea di Bell (Kentucky),9.29806e+08
ベル郡 (ケンタッキー州),9.29806e+08
Bell County (Kentucky),9.29806e+08
Hrabstwo Bell (Kentucky),9.29806e+08
Condado de Bell (Kentucky),9.29806e+08
"Белл (округ, Кентукки)",9.29806e+08
貝爾縣 (肯塔基州),9.29806e+08
"Bell County, Texas",2.72208e+09
مقاطعة بل (تكساس),2.72208e+09
Bell County (Texas),2.72208e+09
Condado de Bell (Texas),2.72208e+09
Comté de Bell (Texas),2.72208e+09
Contea di Bell (Texas),2.72208e+09
ベル郡 (テキサス州),2.72208e+09
Bell County (Texas),2.72208e+09
Hrabstwo Bell (Teksas),2.72208e+09
Condado de Bell (Texas),2.72208e+09
"Белл (округ, Техас)",2.72208e+09
貝爾縣 (德克薩斯州),2.72208e+09
"Belmont County, Ohio",1.37787e+09
مقاطعة بلمونت (أوهايو),1.37787e+09
Belmont County,1.37787e+09
Condado de Belmont,1.37787e+09
Comté de Belmont,1.37787e+09
Contea di Belmont,1.37787e+09
ベルモント郡 (オハイオ州),1.37787e+09
Belmont County,1.37787e+09
Hrabstwo Belmont,1.37787e+09
Condado de Belmont,1.37787e+09
"Белмонт (округ, Огайо)",1.37787e+09
貝爾蒙特縣 (俄亥俄州),1.37787e+09
"Beltrami County, Minnesota",6.48792e+09
مقاطعة بيلترامي (مينيسوتا),6.48792e+09
Beltrami County,6.48792e+09
Condado de Beltrami,6.48792e+09
Comté de Beltrami,6.48792e+09
Contea di Beltrami,6.48792e+09
ベルトラミー郡 (ミネソタ州),6.48792e+09
Beltrami County,6.48792e+09
Hrabstwo Beltrami,6.48792e+09
Condado de Beltrami,6.48792e+09
"Белтрами (округ, Миннесота)",6.48792e+09
貝爾特拉米縣 (明尼蘇達州),6.48792e+09
"Ben Hill County, Georgia",6.47497e+08
مقاطعة بن هل (جورجيا),6.47497e+08
Ben Hill County,6.47497e+08
Condado de Ben Hill,6.47497e+08
Comté de Ben Hill,6.47497e+08
Contea di Ben Hill,6.47497e+08
ベンヒル郡 (ジョージア州),6.47497e+08
Ben Hill County,6.47497e+08
Hrabstwo Ben Hill,6.47497e+08
Condado de Ben Hill,6.47497e+08
"Бен-Хилл (округ, Джорджия)",6.47497e+08
本希尔县 (佐治亚州),6.47497e+08
"Benewah County, Idaho",2.01242e+09
مقاطعة بينيواه (أيداهو),2.01242e+09
Benewah County,2.01242e+09
Condado de Benewah,2.01242e+09
Comté de Benewah,2.01242e+09
Contea di Benewah,2.01242e+09
ベネワ郡 (アイダホ州),2.01242e+09
Benewah County,2.01242e+09
Hrabstwo Benewah,2.01242e+09
Condado de Benewah,2.01242e+09
"Бенева (округ, Айдахо)",2.01242e+09
本瓦縣 (愛達荷州),2.01242e+09
"Bennett County, South Dakota",3.06914e+09
مقاطعة بنيت (داكوتا الجنوبية),3.06914e+09
Bennett County,3.06914e+09
Condado de Bennett,3.06914e+09
Comté de Bennett,3.06914e+09
Contea di Bennett,3.06914e+09
ベネット郡 (サウスダコタ州),3.06914e+09
Bennett County,3.06914e+09
Hrabstwo Bennett,3.06914e+09
Condado de Bennett,3.06914e+09
"Беннетт (округ, Южная Дакота)",3.06914e+09
本尼特縣 (南達科他州),3.06914e+09
"Bennington County, Vermont",1.74824e+09
Bennington County,1.74824e+09
Condado de Bennington,1.74824e+09
Comté de Bennington,1.74824e+09
Contea di Bennington,1.74824e+09
Bennington County,1.74824e+09
ベニントン郡 (バーモント州),1.74824e+09
Hrabstwo Bennington,1.74824e+09
Condado de Bennington,1.74824e+09
"Беннингтон (округ, Вермонт)",1.74824e+09
本寧頓縣,1.74824e+09
"Benson County, North Dakota",3.59749e+09
مقاطعة بنسون (داكوتا الشمالية),3.59749e+09
Benson County,3.59749e+09
Condado de Benson,3.59749e+09
Comté de Benson,3.59749e+09
Contea di Benson,3.59749e+09
ベンソン郡 (ノースダコタ州),3.59749e+09
Benson County,3.59749e+09
Hrabstwo Benson,3.59749e+09
Condado de Benson,3.59749e+09
"Бенсон (округ, Северная Дакота)",3.59749e+09
本森縣 (北達科他州),3.59749e+09
"Bent County, Colorado",3.91865e+09
مقاطعة بينت (كولورادو),3.91865e+09
Bent County,3.91865e+09
Condado de Bent,3.91865e+09
Comté de Bent,3.91865e+09
Contea di Bent,3.91865e+09
ベント郡,3.91865e+09
Bent County,3.91865e+09
Hrabstwo Bent,3.91865e+09
Condado de Bent,3.91865e+09
"Бент (округ, Колорадо)",3.91865e+09
本特縣,3.91865e+09
"Benton County, Arkansas",2.19372e+09
مقاطعة بينتون (أركنساس),2.19372e+09
Benton County (Arkansas),2.19372e+09
Condado de Benton (Arkansas),2.19372e+09
Comté de Benton (Arkansas),2.19372e+09
Contea di Benton (Arkansas),2.19372e+09
ベントン郡 (アーカンソー州),2.19372e+09
Benton County (Arkansas),2.19372e+09
Hrabstwo Benton (Arkansas),2.19372e+09
Condado de Benton (Arkansas),2.19372e+09
"Бентон (округ, Арканзас)",2.19372e+09
本頓縣 (阿肯色州),2.19372e+09
"Benton County, Indiana",1.05262e+09
مقاطعة بينتون (إنديانا),1.05262e+09
Benton County (Indiana),1.05262e+09
Condado de Benton (Indiana),1.05262e+09
Comté de Benton (Indiana),1.05262e+09
Contea di Benton (Indiana),1.05262e+09
ベントン郡 (インディアナ州),1.05262e+09
Benton County (Indiana),1.05262e+09
Condado de Benton (Indiana),1.05262e+09
Hrabstwo Benton (Indiana),1.05262e+09
"Бентон (округ, Индиана)",1.05262e+09
本頓縣 (印地安納州),1.05262e+09
"Benton County, Iowa",1.85443e+09
مقاطعة بينتون (آيوا),1.85443e+09
Benton County (Iowa),1.85443e+09
Condado de Benton (Iowa),1.85443e+09
Comté de Benton (Iowa),1.85443e+09
Contea di Benton (Iowa),1.85443e+09
ベントン郡 (アイオワ州),1.85443e+09
Benton County (Iowa),1.85443e+09
Hrabstwo Benton (Iowa),1.85443e+09
Condado de Benton (Iowa),1.85443e+09
"Бентон (округ, Айова)",1.85443e+09
本頓縣 (愛阿華州),1.85443e+09
"Benton County, Minnesota",1.05672e+09
مقاطعة بينتون (مينيسوتا),1.05672e+09
Benton County (Minnesota),1.05672e+09
Condado de Benton (Minnesota),1.05672e+09
Comté de Benton (Minnesota),1.05672e+09
Contea di Benton (Minnesota),1.05672e+09
ベントン郡 (ミネソタ州),1.05672e+09
Benton County (Minnesota),1.05672e+09
Hrabstwo Benton (Minnesota),1.05672e+09
Condado de Benton (Minnesota),1.05672e+09
"Бентон (округ, Миннесота)",1.05672e+09
本頓縣 (明尼蘇達州),1.05672e+09
"Benton County, Mississippi",1.05413e+09
Benton County (Mississippi),1.05413e+09
Condado de Benton (Misisipi),1.05413e+09
Comté de Benton (Mississippi),1.05413e+09
Contea di Benton (Mississippi),1.05413e+09
ベントン郡 (ミシシッピ州),1.05413e+09
Benton County (Mississippi),1.05413e+09
Hrabstwo Benton (Missisipi),1.05413e+09
Condado de Benton (Mississippi),1.05413e+09
"Бентон (округ, Миссисипи)",1.05413e+09
本頓縣 (密西西比州),1.05413e+09
"Benton County, Missouri",1.82335e+09
مقاطعة بينتون (ميزوري),1.82335e+09
Benton County (Missouri),1.82335e+09
Condado de Benton (Misuri),1.82335e+09
Comté de Benton (Missouri),1.82335e+09
Contea di Benton (Missouri),1.82335e+09
ベントン郡 (ミズーリ州),1.82335e+09
Benton County (Missouri),1.82335e+09
Hrabstwo Benton (Missouri),1.82335e+09
Condado de Benton (Missouri),1.82335e+09
"Бентон (округ, Миссури)",1.82335e+09
本頓縣 (密蘇里州),1.82335e+09
"Benton County, Oregon",1.75083e+09
مقاطعة بينتون (أوريغون),1.75083e+09
Benton County (Oregon),1.75083e+09
Condado de Benton (Oregón),1.75083e+09
Comté de Benton (Oregon),1.75083e+09
Contea di Benton (Oregon),1.75083e+09
ベントン郡 (オレゴン州),1.75083e+09
Benton County (Oregon),1.75083e+09
Hrabstwo Benton (Oregon),1.75083e+09
Condado de Benton (Oregon),1.75083e+09
"Бентон (округ, Орегон)",1.75083e+09
本頓縣 (俄勒岡州),1.75083e+09
"Benton County, Tennessee",1.02046e+09
مقاطعة بينتون (تينيسي),1.02046e+09
Benton County (Tennessee),1.02046e+09
Condado de Benton (Tennessee),1.02046e+09
Comté de Benton (Tennessee),1.02046e+09
Contea di Benton (Tennessee),1.02046e+09
ベントン郡 (テネシー州),1.02046e+09
Benton County (Tennessee),1.02046e+09
Hrabstwo Benton (Tennessee),1.02046e+09
Condado de Benton (Tennessee),1.02046e+09
"Бентон (округ, Теннесси)",1.02046e+09
本頓縣 (田納西州),1.02046e+09
"Benton County, Washington",4.40298e+09
مقاطعة بينتن (واشنطن),4.40298e+09
Benton County (Washington),4.40298e+09
Condado de Benton (Washington),4.40298e+09
Comté de Benton (Washington),4.40298e+09
Contea di Benton (Washington),4.40298e+09
ベントン郡 (ワシントン州),4.40298e+09
Benton County (Washington),4.40298e+09
Hrabstwo Benton (Waszyngton),4.40298e+09
Condado de Benton (Washington),4.40298e+09
"Бентон (округ, Вашингтон)",4.40298e+09
本頓縣 (華盛頓州),4.40298e+09
"Benzie County, Michigan",8.28796e+08
Benzie County,8.28796e+08
Condado de Benzie,8.28796e+08
Comté de Benzie,8.28796e+08
Contea di Benzie,8.28796e+08
ベンジー郡 (ミシガン州),8.28796e+08
Benzie County,8.28796e+08
Hrabstwo Benzie,8.28796e+08
Condado de Benzie,8.28796e+08
本西縣 (密西根州),8.28796e+08
"Бензи (округ, Мичиган)",8.28796e+08
"Bergen County, New Jersey",6.0349e+08
مقاطعة بيرغن (نيو جيرسي),6.0349e+08
Bergen County,6.0349e+08
Condado de Bergen,6.0349e+08
Comté de Bergen,6.0349e+08
Contea di Bergen,6.0349e+08
バーゲン郡 (ニュージャージー州),6.0349e+08
Bergen County,6.0349e+08
Hrabstwo Bergen,6.0349e+08
Condado de Bergen,6.0349e+08
"Берген (округ, Нью-Джерси)",6.0349e+08
博根縣,6.0349e+08
"Bergen County, New Jersey",6.03491e+08
مقاطعة بيرغن (نيو جيرسي),6.03491e+08
Bergen County,6.03491e+08
Condado de Bergen,6.03491e+08
Comté de Bergen,6.03491e+08
Contea di Bergen,6.03491e+08
バーゲン郡 (ニュージャージー州),6.03491e+08
Bergen County,6.03491e+08
Hrabstwo Bergen,6.03491e+08
Condado de Bergen,6.03491e+08
"Берген (округ, Нью-Джерси)",6.03491e+08
博根縣,6.03491e+08
"Berkeley County, South Carolina",2.8464e+09
Berkeley County (South Carolina),2.8464e+09
Condado de Berkeley (Carolina del Sur),2.8464e+09
Comté de Berkeley (Caroline du Sud),2.8464e+09
Contea di Berkeley (Carolina del Sud),2.8464e+09
バークレー郡 (サウスカロライナ州),2.8464e+09
Berkeley County (South Carolina),2.8464e+09
Hrabstwo Berkeley (Karolina Południowa),2.8464e+09
Condado de Berkeley (Carolina do Sul),2.8464e+09
伯克利县 (南卡罗来纳州),2.8464e+09
"Беркли (округ, Южная Каролина)",2.8464e+09
"Berkeley County, West Virginia",8.31386e+08
Berkeley County (West Virginia),8.31386e+08
Condado de Berkeley (Virginia Occidental),8.31386e+08
Comté de Berkeley (Virginie-Occidentale),8.31386e+08
Contea di Berkeley (Virginia Occidentale),8.31386e+08
Berkeley County (West Virginia),8.31386e+08
バークレー郡 (ウェストバージニア州),8.31386e+08
Hrabstwo Berkeley (Wirginia Zachodnia),8.31386e+08
Condado de Berkeley (Virgínia Ocidental),8.31386e+08
"Беркли (округ, Западная Виргиния)",8.31386e+08
伯克利县 (西弗吉尼亚州),8.31386e+08
"Berks County, Pennsylvania",2.21962e+09
مقاطعة بركس (بنسيلفانيا),2.21962e+09
Berks County,2.21962e+09
Condado de Berks,2.21962e+09
Comté de Berks,2.21962e+09
Contea di Berks,2.21962e+09
Berks County,2.21962e+09
バークス郡 (ペンシルベニア州),2.21962e+09
Hrabstwo Berks,2.21962e+09
Condado de Berks,2.21962e+09
"Беркс (округ, Пенсильвания)",2.21962e+09
伯克縣 (賓夕法尼亞州),2.21962e+09
"Berkshire County, Massachusetts",2.40092e+09
مقاطعة بيركشاير (ماساتشوستس),2.40092e+09
Berkshire County,2.40092e+09
Condado de Berkshire,2.40092e+09
Comté de Berkshire,2.40092e+09
Contea di Berkshire,2.40092e+09
Berkshire County,2.40092e+09
バークシャー郡 (マサチューセッツ州),2.40092e+09
Hrabstwo Berkshire,2.40092e+09
Condado de Berkshire,2.40092e+09
伯克夏縣,2.40092e+09
"Беркшир (округ, Массачусетс)",2.40092e+09
"Bernalillo County, New Mexico",3.00698e+09
مقاطعة بيرناليلو (نيومكسيكو),3.00698e+09
Bernalillo County,3.00698e+09
Condado de Bernalillo,3.00698e+09
Comté de Bernalillo,3.00698e+09
Contea di Bernalillo,3.00698e+09
ベルナリオ郡 (ニューメキシコ州),3.00698e+09
Bernalillo County,3.00698e+09
Hrabstwo Bernalillo,3.00698e+09
Condado de Bernalillo,3.00698e+09
"Берналилло (округ, Нью-Мексико)",3.00698e+09
伯納利歐縣,3.00698e+09
"Berrien County, Georgia",1.17067e+09
مقاطعة بيرين (جورجيا),1.17067e+09
Berrien County (Georgia),1.17067e+09
Condado de Berrien (Georgia),1.17067e+09
Comté de Berrien (Géorgie),1.17067e+09
Contea di Berrien (Georgia),1.17067e+09
バーリン郡 (ジョージア州),1.17067e+09
Berrien County (Georgia),1.17067e+09
Hrabstwo Berrien (Georgia),1.17067e+09
